orderid,storeid,userid
f08b9a89-d378-42cc-aad0-6aee55776f04,2ce9b545-3a83-4cc7-a7d0-6a147ddb9568,71e476d9-bf4b-4b46-814c-aa4da3e0f799
2eb4a222-12a0-4788-878f-37d39b122507,984fdc3e-0946-4887-bfef-1d7de5e4111f,6d497a06-e3cc-466c-9a6a-513e7b46f086
a3a57c79-2b17-441e-a048-c6c8c57715df,9af2aaca-47cc-40f7-9c4b-9d9a8c715d33,05a5bbc3-f633-4bee-8c50-3bff001c650b
1f7b8d18-7cad-4fff-8455-b35be5c84f06,ef9c6c39-ba9d-4e11-b5cd-594c2b9f1483,1657656a-1b41-4ab5-9030-2d1f6341e64b
af70ffc4-7ccd-4fd4-a8a7-f2e829a3e631,eec4eaf6-ac60-464f-8cf1-34e84e319a54,288a4e14-cd46-4efa-a257-4958a306b573
c677601b-89c9-4e85-9858-834abd0e767a,88ca38c5-749b-4673-b55a-dd1531cef4ad,c9ebc522-76bb-49fe-bccf-7bcb5c6c0931
c55660f2-aa19-4b8b-99f0-28f1827b7200,66238a23-ed34-479c-899b-301e69b3e2c2,173ad2c1-1185-4a01-9a9d-8fbc159e90e5
28b16ab4-fed7-4fcb-b0fa-945f32a20dbc,2008ae51-ef1c-4c58-ac12-759dda177a0f,571d22fa-6e99-4d6e-aa3b-0869283b7114
a83c8698-4f83-4d0c-b55f-34e4d3a4c0b9,8f5d1705-8f9c-4349-8d00-d7c1797211ad,483cbde3-2c3e-4bf4-8688-f1bca0c6db9c
71390dcd-15c4-4809-93c8-a4686fe5a14f,437fae07-1ac8-4e27-bd8f-9ca3c071b32a,6eafcfbf-6500-4f0b-b4fa-86199f4180ba
3963d7b8-76d4-4d35-8887-ca3923e543ba,78610d80-0980-4663-9198-6d5d5f628fd5,97838674-f066-4569-82af-01d0294c1678
f30db2ee-970c-432a-b2c1-13a1b19eb6b9,6afdaf84-2feb-492f-a783-27bb3f1a9c4c,61e72085-5692-4376-8ea1-eef5ada62b83
72548627-3c92-467d-a3e5-ffaa9bc33706,049208b2-9820-4aa0-b561-5dfb3b50d289,64312afb-b18f-4831-ab4a-589dcc079e4f
2308939b-faec-4c88-82cb-413b19ba94b4,2d056a81-06d4-459e-be79-5f022e6c804d,80e6b59a-c663-4eda-bca4-b502db4aeb10
9d5b31d6-8632-4aaf-ae1c-1a9a7c46ddeb,b87fb5ca-5f2f-4660-abf1-7697107f191e,8fb286db-f1fd-4152-93cb-7faecc346cc7
8d59f984-613e-411f-be5a-8b84235f3f3f,2b81ca82-eca3-4569-beb2-e418d0552926,25957a80-14c0-49e7-97ab-72fba5fd8488
9098f1cd-985b-4738-a3d6-58735e2abd92,1c009698-000e-49f8-9978-5c1aa1ffe7ea,65a1dfc5-d56a-41dc-97b6-78b22b677276
51e60bbe-facc-434f-9abd-b1bbcc326ea0,6794ff35-c794-4b9b-9c0c-c0a57f6b8189,2d36c32d-50c7-4c03-9ac9-687caba8104d
7421ea21-9741-47f6-9c20-8f279377c9ef,86b53e4a-a4e2-465a-bd51-11a51d2d625b,b4b5b509-8fd9-4187-a121-2a500d7d0380
5a67acd1-bc47-4c1b-a810-f9e83cca5345,b9f55894-71a1-44d8-b139-e442c04a1625,eddd0f1a-c568-48fe-873b-992b64fa9a57
a307ff71-8350-487f-9de9-70cd5b125688,2a3fe5c2-c01d-4056-bbc7-b376fa266919,2a9f026a-0dec-4c89-980d-908c970c9828
4b4006bc-8f2d-4ed8-81fa-a1abec6e5b64,1b3c7d64-18ed-4fca-af6b-eb1188ac33b2,cd0f7166-c7ba-4ba6-afc0-2d72077368f3
91e65fdd-09f7-48f2-8e6b-6d5215d1c819,e02566cb-ec76-4e55-b54b-42ad8fb22112,b46f4429-6e7b-4825-91d2-c49464526afb
a8aef5b9-a68b-4308-b6a7-d38de30acab9,ca087ce0-c384-42c8-8d10-74732341d08a,5a2179e0-c004-43b8-b614-357064bd7324
aafd935b-05f3-4757-9298-6cbbea9d60c3,c345dba5-0830-4263-a356-8a78b5b9025e,bb719d3f-091a-4849-88de-98e6b5d24e0f
4c3d128c-c028-4081-b8c6-1cddda717319,d8744f8d-307a-4f17-80c8-91df1127fde3,d34e1ad1-917b-44f3-bc92-d4e888e146a4
a1cb7bea-5623-4c03-9cd0-91efeb439591,7c743a80-c4f0-4c79-becc-e1df4f23c054,b8994fcf-9296-4248-a273-afc1e78fbf1e
bc675d00-a866-4f21-8954-d41e5376507f,5530e2ec-db92-467e-975d-e8efed7d7134,5fdf64f2-c718-4f5e-8914-671e81d394c3
b9e9d4ba-fc3e-4ffb-85fd-abdd32e29d01,7bfecaae-aa05-4991-aafa-97ea85fd4c75,ef5ea94a-2109-4975-af29-04d96d83e430
ec089690-c298-4bc8-a644-a7bcaf786b56,45b9501e-5ca2-4dd3-a63c-92f0e5ec6c0e,2381dbe5-c0bc-40d0-a578-ad4283de6964
0b8b9ae7-b43a-4804-9603-6960b76401a7,b9f55894-71a1-44d8-b139-e442c04a1625,75d423df-8284-4de1-96c5-48b0c74b1f2a
244754ad-26b3-4087-861c-4f503a92e540,e6ea89b5-c521-4e39-928a-b95b315f39f7,2a6948b4-23a3-4153-b48e-caac039f81ae
769e15dd-6bcb-45c5-aa67-c389335177d7,ef3f974e-8870-409d-a784-f4fcfb03adfe,2961da2a-4a27-4b76-91e3-94267457953a
087c5bd8-188d-4d2f-8a33-b3ea46b4322f,9b350c17-d661-421f-abf5-c13c2a472bf6,cef3cda8-de1e-4a8c-9d52-5da9c5416d04
bf07e93f-61c2-4d72-b7b7-98daccd63982,049208b2-9820-4aa0-b561-5dfb3b50d289,5676a2d7-32fa-4545-bb64-cf255fb750ff
ee99a266-7cc3-4ca1-bc90-b090e691eefb,0d8cc43c-581d-4e69-b8f1-cf11086b760b,5904f930-6cda-4060-ba60-72efd2f04348
00dc9308-950f-48ea-870f-f7a7eb577698,846e598a-cbc7-438f-a051-1288588a8421,9a632dbe-f9ce-41b9-8cd5-5f00f67da74a
beea89b1-d6b0-4445-89f3-bdd12808be28,c345dba5-0830-4263-a356-8a78b5b9025e,b46f4429-6e7b-4825-91d2-c49464526afb
4e882641-3941-4cf0-abb1-c87e4b45a07e,b4c8cf78-b34d-456e-9d0c-d11a1fa93faa,ee985b24-cb30-4db2-a2cd-66c94fb71e92
ebd13ad6-a563-4dc3-88af-e7f5121a6093,3431a172-5334-4bbe-ac5a-3bafda2a7ab6,4d341f5c-65d5-4bec-8144-0a880e0396fb
bc9143be-62e5-4fa5-bb79-d33ec6e270b3,a0827a40-84a7-4228-9d86-d04d0f613e7a,d7f9e2cd-dd3d-4559-91c4-20045dd21152
f7c946d1-ee82-4eb6-b657-364e7dae9f58,0d8cc43c-581d-4e69-b8f1-cf11086b760b,3fda2b67-b65d-485a-b764-9118629a7d8c
46244934-5de9-4853-bc56-b84a540774fe,3d0fe6d0-72a8-4ca6-b539-748bce47dd05,cec617a6-aa08-4313-b3e0-4137e2fe8ea3
aa94aba1-388a-47be-b499-94356b091148,4b50a9e0-5313-476b-bf51-b54ac75dfbd0,44407169-1448-4408-8cc4-6cefe117f2e0
12ce0ec5-cfe8-4b9a-adb8-79ca94f8fd6a,ef9c6c39-ba9d-4e11-b5cd-594c2b9f1483,da686f06-88e1-46a8-bec3-77b51ec2f2bf
722122ee-2267-4487-81e7-f387ec54ee3d,7c1dec14-2613-43aa-a1d7-c91eb5174778,07fa24a2-044b-40d5-960a-ec4c9fee16e6
7baa44cc-0765-4e78-a045-beb16c51c9ce,c57feb1f-a1d2-4c16-b096-fe76e5d080e0,bd0316e2-20d6-48c6-bd73-c82b85b21355
8614ca25-c45a-433c-a107-f2e76ef08553,9cd75111-d26f-41ac-b579-85dc14e9fb54,84c25d72-797a-4e99-b50e-6d0e11968bcf
143f497c-da1a-44f0-9420-d7a6bd49ac75,74d42a17-e4f3-4d75-905f-1cbe954bbe43,1eefa035-6d13-4dce-a75c-5be1ff38e2aa
14c0af6d-016d-4e03-a132-c925087bb715,0daaca5b-f9d1-47e8-8a02-3bfe18faa9fd,c3f7fc57-1766-4801-a415-1564c96b3d84
5987a788-571b-4c85-aac8-09785591daa6,8d1c4366-750b-4632-9bc4-94cc06ec6fb4,c822d780-ad50-4c99-b9eb-a16bdbfdf32d
fb05f378-200f-461f-8478-04f5c8aa3c5a,b2cc715a-ab4c-4bcd-87a1-1d73886a3647,b2a64948-917e-4bfc-8428-8399d693f8a4
87123252-b92e-4e2a-af50-0521cc5b5efc,a809b7f8-1fe2-4316-b145-71cf90143856,d701a4a4-3137-4dcf-884a-d859a3757009
f3dd4184-5a03-4040-a0a6-38a39dae55d7,4fa30430-d8ee-44d3-bd02-a9149ea355b0,c1ef9fa5-52c9-4568-8792-8ed26fe294d3
35083f94-cbba-41d1-8b6f-ffdbe4f25f8e,3a7b0da7-5d60-4c67-85db-d0e73d54019d,84746e22-7b28-4538-8a6c-4051c8b7e433
35d10a03-da6f-4fac-abd1-3d44ec2f8a54,0cf57c6b-76e7-4d8c-9ac5-0b76dd33abd9,db5a2e6f-fe80-47c0-8c4e-ac69de76e2b1
c778d435-a6ff-4db5-bb00-59f8bef661a3,458bfc8b-6834-44bc-b087-e11ed50dd67a,483cbde3-2c3e-4bf4-8688-f1bca0c6db9c
d73fad5f-4fe5-4454-b2e9-461c544dec53,a28f7d10-cc3a-4356-a9d6-584fefc95321,07fa24a2-044b-40d5-960a-ec4c9fee16e6
0c8ddae0-3ce5-42a7-8842-9cf7d3a3216c,f90accc6-cb4d-4cbb-af39-77ff8e28aa4e,5904f930-6cda-4060-ba60-72efd2f04348
c890f127-6c05-4240-b7ca-ddf8c6d82a5d,1b3c7d64-18ed-4fca-af6b-eb1188ac33b2,7c3d425f-daa6-439c-86fd-fedb5895e360
3a119425-42f5-45d2-8cd9-251a7b0096d3,984fdc3e-0946-4887-bfef-1d7de5e4111f,52d5d42b-6a26-4fe9-8335-6db6a952913d
ecc1523f-8c32-4ed7-9867-df0224c5ecee,340392fd-5070-474f-a439-ef2709b1fcc0,b2a64948-917e-4bfc-8428-8399d693f8a4
6786a360-a28a-4a4e-b985-e689ff9fd309,98824bb9-7c9d-47dd-a285-4bbd7d4c4f20,17849962-a041-4f91-9b2e-38c3d5c1caf3
9df60813-5e3b-4fc7-9a7c-a139922d5c88,7c1dec14-2613-43aa-a1d7-c91eb5174778,5676a2d7-32fa-4545-bb64-cf255fb750ff
e6012e04-b60a-4ee8-975e-68bc8a07df57,fef1b658-f18b-4030-ae49-e7600137a289,83253d20-bfde-47d9-9937-a6fa7df725c2
3d84c8ae-f77c-4b8d-a4c0-ad8420c1e737,e8b0de47-7215-4c5d-aeef-14124b146f0f,697477f6-fbd6-4b2c-85c8-951d35ae3855
490b684e-bce6-476b-ba38-af90526445cb,a247bf56-b52a-4b8d-a1f6-a935250693c3,9f2f195f-da28-40da-b583-684c43e32522
5c3ba541-d2e2-40ae-8e6c-213e9d013cba,0a16fd9d-74f6-4f98-b8b0-fcf03eaeb1dc,5689e076-dbf8-4362-af7e-408e3ff03b29
7fb35d67-4d10-42d3-85c2-f467e5779b4d,97984187-d7cf-4e2e-9f70-5c6022443572,a9e9fc17-0a2d-4749-908c-db81066ae535
ebc684a7-5979-46ce-b47e-a573df876410,59f328db-53ab-4ab8-bf1d-e12a32d16a0f,66d4deb5-31f1-40e0-9f13-61754a5f368a
935f9793-5946-4323-9192-7e2f82607ed2,3e141fd7-5f01-4d11-a486-97f1c51b787b,65a1dfc5-d56a-41dc-97b6-78b22b677276
7700af62-a094-443e-b333-f5fe6245cd7c,9983187e-5a04-483e-a6aa-73e9f0fac8d6,e2c6ddaa-d3c6-4dd7-9efa-cf0525716fec
38a40065-3cd0-42ed-b9ee-fd0b55a0a50d,b62caa09-39df-48ba-94bc-acb5fc47028c,03c0bc55-1a50-4eef-b79d-ce800eefb5db
39dc675f-5816-407c-8188-feb8bd749fc3,299f386a-f9ba-4361-8f62-8e6c7deb597b,6ac61aa4-490e-410b-87e5-6c76e85df6a4
1e129c58-11a7-43ac-b67a-a76c6253bfc7,d435c19c-4b6a-477e-b2e8-e7cca52d9aca,02c3ecff-332e-44c8-9b50-6644e358c554
753913cd-e970-4b3f-856e-443a092fec6d,9b350c17-d661-421f-abf5-c13c2a472bf6,63b45ac8-e8dd-41a5-ba85-a3383ebd513c
25aaf283-dfc0-41db-a220-de0c57043f92,b62caa09-39df-48ba-94bc-acb5fc47028c,1b17611c-993b-483d-a5ce-8d38f6867401
94adf397-5df3-4ef7-8cf6-9bc5f5bfcb93,4a257357-6c25-4425-81c4-45137da9a571,5124eaf4-082b-4b89-bec0-b1d001cd6725
95776d3f-dc3f-4393-b563-49d4be44f9dd,8f5d1705-8f9c-4349-8d00-d7c1797211ad,62fb5bf9-184b-4292-8413-663a0a48d099
d52fce04-86f4-495b-bcb9-bd7a77551847,7bfecaae-aa05-4991-aafa-97ea85fd4c75,84746e22-7b28-4538-8a6c-4051c8b7e433
85f17993-f417-401d-9266-b30470a7e0c4,340392fd-5070-474f-a439-ef2709b1fcc0,2aab3dca-4532-42d0-94c3-be6f7cd9d26e
f9ecb3eb-370b-474c-ac0c-5b272a7a4f24,a28f7d10-cc3a-4356-a9d6-584fefc95321,7dce0c05-5b89-4e3f-925c-074db6192524
629ea001-873a-4557-93bd-a713857992f7,58a2e98e-16d2-4c5f-9d41-2a9cdb81748b,71e476d9-bf4b-4b46-814c-aa4da3e0f799
a5864ca0-2a84-4d83-b437-747cf7d429e8,83239270-93cb-4186-a750-fbd8ca40f95e,63952848-29c8-4a4f-a7e2-d6a14045d9ae
9954e041-4564-4e13-a0f7-47d91bcc9d92,a809b7f8-1fe2-4316-b145-71cf90143856,ba37aea7-2cfb-4e95-8a89-0047538a39f1
77a189ce-329c-4427-9205-b64a04f3dd45,f7826b0e-7d04-498a-9667-3f021a3b03c6,44709e91-9d7d-4233-b2c2-e4d7e570203e
1e4dbedc-994e-43fb-baa9-edceeb150287,984fdc3e-0946-4887-bfef-1d7de5e4111f,c6d8d153-e005-45cd-b3a5-aee721a43256
e41073b5-ad3e-4037-8f2a-8fc5b3bca0a5,9cd75111-d26f-41ac-b579-85dc14e9fb54,a7ee8d80-cc7a-427a-b714-40ab7c273696
ef723e6e-8bef-4cc1-bd4f-5de182a965da,def437e5-b218-4249-bb8d-24e6a61d87de,1cb8c5c0-ed0d-4858-8845-44aeef43972a
dc6013d0-c247-4339-95f8-7e754a503e6d,1001e8fd-73d1-451f-846d-6175bfe8955b,cb71a1d3-80a1-49b9-a2b2-4e1e732790a3
6fd09c0f-1bdc-4b2a-a8ad-328b9ad8b4fc,26d03e71-c433-4487-a0de-59085e126003,b08b3878-eab6-418d-8976-45aaf5d8e707
307eedf3-cc09-4319-ba88-919b5f032194,26d03e71-c433-4487-a0de-59085e126003,e372dcb7-0670-44b3-9dd7-559436867462
75308468-5098-43a8-9e51-62af0161fd58,66238a23-ed34-479c-899b-301e69b3e2c2,99c46d3d-1bca-41b3-ab4b-dd859819c394
382e3a93-9ca3-48b8-beed-fab3b4c23c50,882bf5ee-4a60-41ca-8bc4-c640d509dbc9,579b0fb3-90f9-4510-84f5-80509fc0b561
bc329781-64ae-4d10-b87d-860274506068,2346769e-a912-4236-9248-36ee70b39254,5cdddba2-0130-4eea-bdc4-f8a3cc2d2354
ee31c7f5-cc94-4d7f-bc5a-052a2c1a1c98,2b81ca82-eca3-4569-beb2-e418d0552926,c3ba2c45-fe51-411f-b13d-f421d8231402
d934893b-0503-49df-b64e-09886ecb97e7,9b2040b7-0f74-4d30-88b7-d3e788ab0f90,7395dd2c-5de6-4cb5-baeb-3ab4f3adc220
c4ee15a6-4f9a-48fb-b4c9-e26ad0a18cde,a0827a40-84a7-4228-9d86-d04d0f613e7a,8f33941c-59f3-482b-a7b7-3688886e7929
b19d4f54-726e-455e-9072-23350f3ea5c8,6afdaf84-2feb-492f-a783-27bb3f1a9c4c,cfc1f599-3f27-4069-b7cf-881a81d97da7
8c2cd1ad-9f76-4846-933a-b3b0366f5108,8d1c4366-750b-4632-9bc4-94cc06ec6fb4,63b45ac8-e8dd-41a5-ba85-a3383ebd513c
b9675756-c055-40c0-8c9e-a220166c8d3f,b2cc715a-ab4c-4bcd-87a1-1d73886a3647,d70d14b2-1900-49cf-8af2-5b75495e55c8
c9d003e3-fe34-44fd-b005-c8ac2efe7d51,48dedd36-ed7a-4e18-a6e3-b4c9930db99d,5b7f1093-18ae-41af-82f3-52a8ef7d1b7a
6140a8b8-f404-4484-bafc-214f6d794de3,340392fd-5070-474f-a439-ef2709b1fcc0,6280363c-4ea7-426b-bc15-028d5af3d768
7e90b8b6-05d4-4c90-ab22-c3368b553584,d5ad9003-8e6c-46b7-b744-349a563f7576,edf8ac12-ce77-483b-878b-298334232c26
3a44f441-4eac-44f1-84f7-fee165911922,aec68557-5ed0-4a40-bc67-4bb2df35a4c8,717fa9fb-c557-4ed6-80cc-c7016df885aa
ce55df6c-f4b1-459c-bc83-4296bf3795b7,581b9cb9-6c94-43f5-9c18-cf64c24d8357,3fe961cd-c1f6-4dd2-b420-f4102e922368
89746f35-4661-47fe-a4da-339c9cd7cfba,d954d2a4-5098-4367-b2b3-1b8cec6a7de0,530de8f9-aa12-40dd-9396-a51f2cd5602b
88356228-8c15-4362-bd47-44bc474eefe0,fe11921a-7a69-4976-9e11-5cfd1c7347ac,cfef75a0-46ca-48a3-b293-ca67505b20b4
45bff77f-8127-480e-8a0e-dd888973ccac,3431a172-5334-4bbe-ac5a-3bafda2a7ab6,56d2639a-73a9-4860-abe8-fe102a8b9995
ca0887f4-029e-4234-8438-91bcbd67d88f,54c48319-b2ba-4a7b-b67a-1c658815e43c,0b98a82e-b403-46f3-901e-e4b951c65d8e
74457002-41c9-4e7b-907b-6f3693b418c1,48dedd36-ed7a-4e18-a6e3-b4c9930db99d,3a7c0f71-460b-45f3-aa14-03be2147964d
ca047d4c-84b0-4d21-80dd-07f4114c9555,581b9cb9-6c94-43f5-9c18-cf64c24d8357,4afa729a-bd79-40cf-993a-3ecbd66cefd4
ca05c2e5-494a-45a2-afda-655085e577e5,0f8c713b-571a-4f89-be28-29d5b4c26238,8d10532b-5d67-4579-9882-d49a205cbeec
c2d1d0c3-326b-4ebf-b75a-b0a15fb64cd0,b87fb5ca-5f2f-4660-abf1-7697107f191e,b093c3ef-8233-4889-96bd-13d06ffcbeef
b6854c95-86cb-4cf0-871c-6cff12f2804e,5c4703a4-1c24-461e-a4dd-9a6d39f0c0f6,8bdbf62f-82d2-4017-b8db-e42ad2325ef3
c0d6c02f-6287-469e-8020-ade1f09c8442,2de027e6-3b73-4f0b-a2c2-f4a920bbabed,799fcdb3-9949-44ff-8e25-a876845a86ad
9193e80b-d1cb-4388-8b61-e87c3534d3d4,01c01d83-1c60-41c6-b91c-3ec1b1269e02,4ec16f5f-fcee-42c2-a854-d2d8e1400268
cb0dd9ec-92fe-4600-b8ed-503985e9c4e0,0f8c713b-571a-4f89-be28-29d5b4c26238,c350f3e9-b65d-4d73-a557-215e22e535a5
e1a53fb7-cf13-4165-894c-87a345f0c1bc,8d1c4366-750b-4632-9bc4-94cc06ec6fb4,17775d78-a6c3-44a0-887f-15a8fe4a9af2
9ab7a6da-2a28-4a07-8682-5cdb53354a2b,1c009698-000e-49f8-9978-5c1aa1ffe7ea,303199b5-cbe6-4e57-b674-f367cf6817ca
9a92ab50-89a3-48b9-abc8-bdd4ad76d930,a809b7f8-1fe2-4316-b145-71cf90143856,5589b344-4420-4231-9c9a-be3fab4a0e1f
e46f8a4e-1fbe-4882-b779-5ed8dfeccbc5,f0975464-943c-4df4-9f98-c66373cf51c7,30f02596-4b85-4e99-96d5-20e07d6e85e6
dd603bc0-375f-49e0-91ae-cd22d1c11ba5,2b81ca82-eca3-4569-beb2-e418d0552926,1f11ed20-36ed-4219-8c2b-1e6e371dd7e6
069974f6-bd4f-4024-9e17-30c48342a719,6afdaf84-2feb-492f-a783-27bb3f1a9c4c,636fc1d9-6635-41d6-8eb7-cf0424fd750e
cf80ec70-22cc-41b1-96b6-2b67ea9d0cb4,90d30912-7a15-4a02-beea-d1bbbf0707d1,4134d32e-94c9-44e7-a418-bc1806b03ac0
d7c242b6-7d6f-41be-a817-98e06393b2e0,6245db75-4b3f-4c17-b7d1-c012ed60fbe2,7395dd2c-5de6-4cb5-baeb-3ab4f3adc220
f8eff265-937e-409e-b061-91fa6e48f57c,882bf5ee-4a60-41ca-8bc4-c640d509dbc9,ea657285-7d8b-4c46-908c-11822cf669a6
f44f1a87-4943-4ad1-b0eb-7819d7b10a98,5530e2ec-db92-467e-975d-e8efed7d7134,c443efa9-87ae-4a91-b057-2c73a6ce04b5
7f2dfd03-690d-4872-926a-81426cb84120,c4a25a51-62f0-40d2-87f4-65797691a065,4b11ecd1-a4c1-4100-acac-c08d63b68716
146e58d5-6762-46db-9c6e-8004fa57afee,40c37b71-a5e9-47fb-98ba-42754cee310a,fc6e9101-2df1-426a-acc7-d7bbd1d6b0d6
83f5b048-b6a9-4382-a584-046a006c57f3,9b350c17-d661-421f-abf5-c13c2a472bf6,717fa9fb-c557-4ed6-80cc-c7016df885aa
4fca16f2-db20-470c-be74-8a7f8da7eba1,26a2ca62-e3b2-4afa-ae3f-6cfb1f9dbe62,faa0f826-2733-4529-ab1d-c54b6859d454
ab5a2d9c-fdf8-4f0d-8b9a-3a56b52ec85c,2d056a81-06d4-459e-be79-5f022e6c804d,253d6345-b673-4822-823b-0e809cc2b960
8f76e59a-4880-4ae8-ac6b-f9b467b84222,d5ad9003-8e6c-46b7-b744-349a563f7576,a089502a-c8a8-46ac-9723-70a4d7d03f68
61755ff8-0967-47c2-accd-52a31c3827e7,41985c3e-2333-47e6-aff6-149180b35339,b2d62642-4034-4b3a-a9e7-c6a955e342e3
a198ce57-df86-4809-af8b-fafc3fc82eb0,40c37b71-a5e9-47fb-98ba-42754cee310a,3a012195-0faf-4858-bc28-a53965444b86
d686a47a-efb3-44bd-b3b8-76ca0b30dbdf,1c009698-000e-49f8-9978-5c1aa1ffe7ea,4134d32e-94c9-44e7-a418-bc1806b03ac0
5512a7e4-0874-4d4f-8d47-98eb6b92769d,14f64604-ede3-4ee8-862c-fce4870e104b,3c2a4887-792f-4687-a3d7-7e282f994ed0
3d500c73-dc5e-4b6c-a195-a057dde3b46f,bb6cbe6c-bd40-4114-8bea-ab172e1c5548,db982605-87bd-4137-a6e7-20ced1add5f8
ec34a9ea-03cf-4475-95b3-e41482eadc0b,3b70def0-21f4-4229-92bc-9619997441ca,2cadf94f-6176-47f7-9be7-280e754ccd84
9d310157-a1e1-41ea-8b71-84512e371b52,78610d80-0980-4663-9198-6d5d5f628fd5,483cbde3-2c3e-4bf4-8688-f1bca0c6db9c
e0ca0d56-ae89-48cc-8ae3-e8508b5604e4,01c01d83-1c60-41c6-b91c-3ec1b1269e02,2f00f0c7-c8eb-404d-ac86-a221e05639aa
edc2804e-0dd9-485a-95fa-737722d9384d,895b44b7-f789-4fea-949a-bca0dec3651d,d7e6e3c1-effc-4fe1-8617-656a17f16330
5f0aeff3-1d74-4292-8212-5948a0bc2cc8,581b9cb9-6c94-43f5-9c18-cf64c24d8357,99c46d3d-1bca-41b3-ab4b-dd859819c394
adee9422-e1ef-4875-9b58-3968fda93e75,20c30bfc-ee71-4ea6-96dd-c9969b68819f,e93051a5-dc76-44b4-88a6-4106ecd364ea
840ecfb5-98f3-48d3-b730-4c784541bef6,7c1dec14-2613-43aa-a1d7-c91eb5174778,1b8ca16f-0d15-45c1-b09c-b7f581efc464
a22a3801-534c-4014-8eb1-0d622590f1d2,c5fc1f74-5f30-49b5-9fa1-96d0023dc5da,ff5f32a4-7d5a-4737-90d9-da5618e39d69
eb8d959f-47cf-4bdb-bbd5-b9664d762b87,3c80f313-f640-4f93-888b-e3a2e07560cf,c350f3e9-b65d-4d73-a557-215e22e535a5
cdf4391f-43c4-4ea2-b531-c6bc77c372b3,6318b49f-0969-44f9-9b53-3c9d00cbb808,57242faa-3f0c-4765-8a07-179f1397d139
3f69321b-26dc-4fcf-b8f8-58c20cf1e262,5f608aa1-6beb-45cc-8856-02fdaefbe937,4092af90-b38d-4e99-9b96-c204a972561e
273cfd28-45cb-4f0d-9564-abed602d76c7,14f64604-ede3-4ee8-862c-fce4870e104b,cf201390-1fbe-4cc8-b13f-e6b466d9dc25
7b90d284-7764-47d6-a5ff-e7e6873cc8be,01c01d83-1c60-41c6-b91c-3ec1b1269e02,72e8a206-a6da-4aa2-b498-1761bb642e2b
15fed692-8c7d-4398-9f44-7b149f0d99dc,97984187-d7cf-4e2e-9f70-5c6022443572,5cb2fc09-1b4b-4cb2-87f0-b456aa71e821
02459cfb-069e-4104-9cc9-7f7141f65c85,2ce9b545-3a83-4cc7-a7d0-6a147ddb9568,95d06f74-993e-4f1a-b630-90a21e3dabb9
f151dd3f-12cc-4d43-b2bb-80b8f94df265,bb98039f-2927-4b3d-9e05-0fd45824c694,1657656a-1b41-4ab5-9030-2d1f6341e64b
b2b0cde5-77f0-4863-b6ee-9c285a977b52,f55633e5-5f76-4087-aa3d-27ad2fe07846,c3ba2c45-fe51-411f-b13d-f421d8231402
e0e19169-2e56-41ea-a5c0-e82e5f4d35d5,60b7e6bb-c867-4773-8246-26d62d155610,03d3bf0d-2c0a-4163-8feb-cbb8771dba43
82ac602e-7192-419c-9602-565b3c0aecee,299f386a-f9ba-4361-8f62-8e6c7deb597b,21f2a31b-bbb9-4e9a-910f-6d18ff11f5f4
6beffee4-fcb6-4095-b1af-9c96eda1930f,e1a9534b-f523-4b35-be46-117c908f226d,44d11022-26e0-4da3-abdf-2bb1b248df63
bb1aee16-4d9b-4d72-8413-c1f03ca20798,5b48b8ae-8e8a-492a-8e96-a86c83237c79,377ca5d8-ed30-49fb-9b92-1d89d5ddd621
1994eba6-fcbc-4309-b45c-7cb7a5403df4,7c743a80-c4f0-4c79-becc-e1df4f23c054,95de38d4-3d0c-4d30-bdc6-dd2763a7d978
af686852-39c4-470c-a139-a2aa5965900d,56df5343-ad38-4230-b539-d1cafc92cabc,20f9b401-26a2-40e0-ae3b-58c45e92843b
4b8d2e34-3751-472f-b981-a1b2794bff9a,f35f7c69-9e67-4957-887e-3a3828df9bd4,83253d20-bfde-47d9-9937-a6fa7df725c2
28f71e00-f693-4103-a99c-4f3aa6c7cca8,395d7463-25fe-4385-93a9-f362d70bf785,42cdf11a-bba5-4c5a-8b83-ae5a22c95a08
2e769a6f-72d1-45a8-8ee2-1df6a8a27b03,9d1619af-9294-4e63-9a07-c471629f90f3,480f403d-f6c4-4281-a595-587ed7ae9c63
b3001939-597a-4ff7-9a54-bbe4f29eccee,a0827a40-84a7-4228-9d86-d04d0f613e7a,3a012195-0faf-4858-bc28-a53965444b86
9d3cbf0a-c8ac-4f81-85fa-00f601327e5a,56df5343-ad38-4230-b539-d1cafc92cabc,12939d18-97a2-455c-9a3f-c50750f4825f
fef780f5-2545-495c-93cb-ed267e2aa01c,9cd75111-d26f-41ac-b579-85dc14e9fb54,d2092104-71f7-4024-9333-475744ceb6e9
4d9c83cd-3d5e-43d1-ba11-f6d7bfba1971,e3f47e0c-a21f-4ab9-a5a3-d269c88978f6,37a33591-0881-4b3c-bcfc-7980f3f7b813
474813c4-7c0b-4d2b-8881-a21f71ecd38c,475222bf-67aa-4355-bdc2-f7a09532de09,0e961f29-f149-460f-9ec8-e0d1144213d6
7b551e33-a37e-4636-b3a9-81340a3628d6,a225701b-e243-4592-be53-dcfeea1eb959,c9b6a0ac-42d0-4878-8c47-9a2de9ce3efa
63788bff-251d-4b65-8a76-58323884ce78,bb6cbe6c-bd40-4114-8bea-ab172e1c5548,a1e2750d-e974-4199-811d-df012a7aed23
